target,ABC265,ABC266,ABC267,ABC268,ABC269,ABC270,ABC271,ABC272
test/ABC268/A/AC/34727112.c::main,617,854.793,802.872,192.644,841.491,565.571,709.703,430.103
test/ABC268/A/AC/35270532.c::main,562.269,884.661,790.757,204.864,755.105,547.734,807.763,537.855
test/ABC268/A/AC/34732575.c::main,652.304,767.477,683.311,199.348,949.32,546.062,734.534,443.234
test/ABC268/A/AC/34752484.c::main,682.632,767.81,640.554,200.788,926.298,571.322,754.805,438.269
test/ABC268/A/AC/34733141.c::main,788.14,608.902,438.912,223.652,1032.49,550.701,703.305,589.634
test/ABC268/A/AC/34732866.c::main,663.982,753.414,645.095,201.477,994.307,553.407,699.729,432.028
test/ABC268/A/AC/34963561.c::main,692.292,714.586,643.412,200.924,962.154,577.966,744.212,431.834
test/ABC268/A/AC/34799093.c::main,351.48,994.345,922.946,335.985,594.439,514.689,800.814,699.159
test/ABC268/A/AC/34742523.c::main,694.877,712.126,619.547,208.174,1018.88,552.554,695.331,431.103
test/ABC268/A/AC/34911411.c::main,726.86,687.414,573.324,206.311,937.285,580.814,771.339,503.862
test/ABC268/A/AC/34735636.c::cmp,276.386,836.609,790.466,777.962,372.706,686.452,882.661,782.248
test/ABC268/A/AC/34735636.c::main,716.509,731.902,624.736,194.265,954.035,568.034,751.203,426.821
test/ABC268/A/AC/34989652.c::main,352.754,1000.39,951.696,337.205,536.82,527.379,848.237,696.469
test/ABC268/A/AC/34826140.c::inornot,661.573,721.305,578.128,241.076,1069.39,533.859,700.051,411.241
test/ABC268/A/AC/34826140.c::main,601.14,902.224,629.561,207.379,874.943,580.164,748.737,453.193
test/ABC268/A/AC/35580955.c::main,669.105,752.885,659.858,199.091,950.272,557.763,732.508,450.972
test/ABC268/A/AC/35212286.c::main,355.421,1006.05,899.122,372.932,543.877,524.181,840.703,706.6
test/ABC268/A/AC/35063764.c::main,628.099,817.609,662.595,199.174,922.61,548.65,732.212,473.655
test/ABC268/A/AC/34735982.c::main,657.012,727.466,525.588,226.614,984.794,548.136,715.458,579.076
test/ABC268/A/AC/34727631.c::main,666.947,726.799,711.757,215.348,974.171,553.881,686.568,421.593
test/ABC268/A/AC/34770196.c::main,688.614,729.931,607.182,204.174,996.776,555.582,720.008,444.359
test/ABC268/A/AC/34742215.c::main,681.485,752.425,705.655,207,907.833,556.548,728.195,454.703
test/ABC268/A/AC/34742215.c::keisan,583.942,856.879,758.324,189.409,844.93,534.362,798.356,475.545
test/ABC268/A/AC/35579596.c::main,703.158,717.58,561.466,204.705,930.496,570.763,805.712,504.152
test/ABC268/A/AC/34728345.c::main,626.199,874.385,619.399,199.955,876.355,568.825,749.712,485.007
test/ABC268/A/AC/34820418.c::main,355.076,1000,909.453,386.674,529.263,527.429,823.89,723.91
test/ABC268/A/AC/34726061.c::main,627.596,803.891,702.851,206.871,922.154,553.446,751.754,421.572
test/ABC268/A/AC/35218044.c::main,675.468,745.379,636.757,202.795,998.899,568.305,704.178,406.407
test/ABC268/A/AC/35571556.c::main,624.649,800.713,687.392,195.932,921.737,555.684,755.297,449.641
test/ABC268/A/AC/34736233.c::cmp,276.386,836.609,790.466,777.962,372.706,686.452,882.661,782.248
test/ABC268/A/AC/34736233.c::main,685.83,762.322,605.209,206.386,911.636,590.198,769.314,460.269
test/ABC268/A/AC/34738624.c::main,656.076,741.667,651.108,207.962,993.263,548.814,693.398,455.807
test/ABC268/A/AC/35571778.c::main,689.45,740.753,630.007,213.811,924.443,558.373,767.534,469.972
test/ABC268/A/AC/34739485.c::main,602.269,883.345,696.318,193.212,807.746,541.254,826.127,509.455
test/ABC268/A/AC/34753032.c::main,699.573,667.713,524.25,219.667,1005.5,585.565,726.424,521.103
test/ABC267/A/AC/34537248.c::main,612.69,749.092,289.507,487.629,821.886,673.418,678.992,741.648
test/ABC268/A/AC/35588352.c::main,663.357,767.339,652.993,197.008,967.114,570.689,712,423.738
test/ABC268/A/AC/34729445.c::main,682.374,774.086,614.27,196.5,995.263,542.87,678.695,450
test/ABC268/A/AC/34731845.c::main,714.854,696.011,625.642,202.341,978.789,558.52,739.932,445.428
test/ABC268/A/AC/34742101.c::main,709.626,717.155,603.311,209.28,988.346,559.825,714.271,446.959
test/ABC268/A/AC/34744448.c::main,664.988,729.42,645.081,196.212,941.781,571.412,775.424,463.455
test/ABC268/A/AC/34760950.c::main,708.45,692.31,599.027,207.477,1025.15,569.989,686.466,436.524
test/ABC268/A/AC/34735856.c::main,652.152,797.948,637.122,202.424,918.724,558.446,757.288,465.669
test/ABC268/A/AC/34737749.c::main,677.567,736.736,642.777,198.205,938.031,569.469,775.356,448.703
test/ABC268/A/AC/34863519.c::main,682.105,731.437,636.588,203.992,996.741,582.452,682.983,417.766
test/ABC268/A/AC/34733712.c::main,400.199,953.218,986.858,303,647.895,547.78,687.025,624
test/ABC268/A/AC/34733533.c::main,667.848,775.822,627.257,197.962,907.842,572.192,782.11,467.972
test/ABC268/A/AC/35580540.c::main,647.848,798.023,662.014,195.765,923.974,575.554,751.407,426.959
test/ABC268/A/AC/34731492.c::main,666.175,794.546,688.939,193.909,940.404,549.356,696.254,434.752
test/ABC268/A/AC/34735139.c::main,601.497,860.759,661.284,203.795,909.553,549.525,737.212,465.772
test/ABC268/A/AC/34732752.c::main,721.567,692.851,583.804,198.659,927.654,572.096,811.754,492.745
test/ABC268/A/AC/34732047.c::main,667.041,742.391,636.365,224.78,1014.82,527.271,652.432,467.49
test/ABC268/A/AC/34917541.c::main,352.62,1013.2,906.264,336.205,551.443,524.537,849.364,708.097
test/ABC268/A/AC/34736694.c::main,650.304,782.586,658.041,197.985,935.982,558.441,767.856,433.241
test/ABC268/A/AC/34744880.c::main,618.287,763.638,690.493,203.742,946.298,557.181,763.678,444.09
test/ABC268/A/AC/34851974.c::main,711.836,708.529,607.054,203.477,940.189,569.537,770.907,473.945
test/ABC268/A/AC/34848638.c::main,597.55,818.121,673.095,220.152,954.061,514.068,711.593,488.793
test/ABC268/A/AC/34726850.c::main,681.31,821.644,653.068,204.652,858.469,558.446,792.178,450.897
test/ABC268/A/AC/34851970.c::main,667.667,775.96,655.777,191.848,925.044,563.994,756.475,448.297
test/ABC268/A/AC/34728653.c::main,709.351,719.845,602.5,200.061,1024.42,542.299,689.915,437.766
test/ABC268/A/AC/35421419.c::main,707.327,700.494,586.689,200.932,994.439,562.825,715.246,480.193
test/ABC268/A/AC/34859574.c::main,691.105,715.489,615.399,206.576,1016.78,538.972,706.568,447.938
test/ABC268/A/AC/34744242.c::main,666.924,734.523,651.912,201.492,1020.57,545.124,680.466,428.745
test/ABC268/A/AC/34749355.c::main,564.573,911.632,858.52,203.697,661.228,540.627,843.424,561.938
test/ABC268/A/AC/34732686.c::main,344.556,1029.94,878.351,388.591,522.202,534.525,842.924,717.338
test/ABC268/A/AC/34750262.c::main,631.602,786.069,677.365,199.659,927.193,558.311,754.11,455.034
test/ABC268/A/AC/34851893.c::main,622.819,831.563,640.966,207.621,945.311,540.186,710.737,469.634
test/ABC268/A/AC/34730622.c::main,677.509,754.276,647.034,196.371,981.842,559.621,706.127,424.517
test/ABC268/A/AC/34729399.c::main,653.854,709.897,665.824,215.121,1035.59,563.107,679.288,402.497
test/ABC268/A/AC/34729169.c::main,569.614,889.667,833.014,183.227,671.202,559.661,846.619,585.503
test/ABC268/A/AC/34749229.c::main,672.678,763.483,620.453,208.462,978.289,550.011,689.508,466.131
test/ABC268/A/AC/34737507.c::main,685.018,740.971,643.568,200.205,978.768,571.096,710.559,418.897
test/ABC268/A/AC/34759688.c::main,677.737,732.782,624.797,202.106,1007.61,550.706,699.678,443.131
test/ABC268/A/AC/34739904.c::main,670.058,722.46,548.142,231.833,956.031,567.486,766.119,522.303
test/ABC268/A/AC/34725051.c::main,657.573,825.557,722.966,195.545,852.184,557.689,757.347,450.29
test/ABC268/A/AC/34733942.c::main,421.187,1037.99,643.946,308.242,601.364,534.486,824.093,820.6
test/ABC268/A/AC/35228090.c::main,680.661,761.011,654.196,195.879,940.943,582.508,728.61,423.931
test/ABC268/A/AC/34851397.c::main,663.181,734.615,650.615,202.015,927.763,565.22,777.051,476.697
test/ABC268/A/AC/34730499.c::main,355.076,1000,909.453,386.674,529.263,527.429,823.89,723.91
test/ABC268/A/AC/34749548.c::main,687.018,698.971,585.284,213.629,965.645,556.87,756.636,514.71
test/ABC268/A/AC/35061342.c::main,540.749,1040.91,722.297,329.159,425.776,581.175,833.458,788.572
test/ABC268/A/AC/34846471.c::main,660.468,730.609,634.527,202.697,1016.45,534.661,702.102,459.352
test/ABC268/A/AC/35584838.c::five,668.52,736.626,618.135,207.902,945.746,556.576,758.856,492.862
test/ABC268/A/AC/35584838.c::main,403.895,1030.14,777.993,464.152,448.333,550.39,840.949,779.166
test/ABC269/A/AC/35048496.c::main,502.304,1000.59,835.23,607.75,226.162,571.254,840.958,833.29
test/ABC268/A/AC/34744115.c::main,367.608,1018.01,834.824,350.114,569.346,519.627,838.932,731.228
test/ABC268/A/AC/34734504.c::compare_int,384.485,899.402,866.074,668.386,321.649,565.638,914.856,803.552
test/ABC268/A/AC/34734504.c::main,675.591,753.029,632.561,192.212,956.417,557.158,771.127,436.924
test/ABC269/A/AC/35045734.c::main,494.474,951.471,907.014,603.015,267.518,568.819,827.856,781.117
test/ABC269/A/AC/35458232.c::main,493.047,1014.07,851.595,630.765,223.351,561.362,824.729,820.076
test/ABC269/A/AC/35064312.c::main,500.374,985.816,866.135,630.409,232.127,556.525,815.373,830.545
test/ABC269/A/AC/35047875.c::main,480.111,977.115,951.068,575.985,259.088,535.463,857.398,776.855
test/ABC269/A/AC/35045877.c::main,502.374,995.04,864.419,617.53,228.531,569.424,821.246,815.724
test/ABC269/A/AC/34934196.c::main,493.123,944.126,897.676,619.091,268.14,560.492,816.5,804.848
test/ABC268/A/AC/34887049.c::cmp,381.48,931.759,867.554,645.742,326.333,550.949,893.314,815.469
test/ABC268/A/AC/34887049.c::main,674.532,774.322,640.878,195.129,928.64,561.215,761,448.441
test/ABC269/A/AC/34943782.c::main,476.216,964.782,934.02,606.439,242.382,530.599,869.068,808.634
test/ABC269/A/AC/35012837.c::main,502.216,961.299,851.628,590.455,238.974,567.65,889.017,824.697
test/ABC269/A/AC/34922053.c::main,502.263,995.017,864.392,617.705,228.421,569.52,821.127,815.903
test/ABC269/A/AC/34996035.c::main,497.105,988.92,854.236,629.818,231.439,543.74,839.144,840.703
test/ABC269/A/AC/35563448.c::main,524.579,908.011,855.284,643.402,239.32,579.802,797.441,869.483
test/ABC269/A/AC/35022629.c::main,633.023,986.77,945.034,493.894,256.026,617.181,733.737,671.524
test/ABC268/A/AC/35061552.c::cmpnum,315.784,953.172,562.858,618.076,579.728,522.045,805.61,911.648
test/ABC268/A/AC/35061552.c::main,697.14,730.011,655.588,203.848,951.996,568.209,755.941,410.855
test/ABC269/A/AC/34923818.c::main,831.749,708.132,494.034,246.212,835.855,605.09,804.483,502.793
test/ABC269/A/AC/34963682.c::main,603.48,985.851,925.77,545.447,235.333,633.367,703.153,717.869
test/ABC268/A/AC/34731243.c::main,615.731,808.471,679.412,199.871,912.978,546.215,775.644,464.179
test/ABC269/A/AC/34919019.c::main,468.491,977.374,975.149,604.311,228.421,546.729,857.831,774
test/ABC269/A/AC/34922281.c::main,502.263,995.017,864.392,617.705,228.421,569.52,821.127,815.903
test/ABC269/A/AC/34921488.c::main,457.965,937.282,982.351,594.712,280.096,540.209,849.288,769.566
test/ABC269/A/AC/35045791.c::main,502.374,995.04,864.419,617.53,228.531,569.424,821.246,815.724
test/ABC269/A/AC/34958306.c::main,494.287,950.592,895.966,625.015,261.408,561.757,814.805,802.49
test/ABC269/A/AC/35438929.c::main,497.076,960.621,892.122,605.508,258.333,573.35,825.161,791.103
test/ABC269/A/AC/35063410.c::main,489.427,966.977,889.297,619.955,265.32,572.09,806.924,787.621
test/ABC269/A/AC/34934918.c::main,502.187,982.178,866.993,614.129,238.443,551.667,828.686,831.883
test/ABC269/A/AC/35045927.c::main,487.439,991.443,849.601,650.621,241.136,557.514,805.102,830.51
test/ABC269/A/AC/34922054.c::main,687.105,810.236,924.257,350.864,550.154,588.994,722.839,551.786
test/ABC269/A/AC/34973414.c::main,496.053,960.362,891.811,605.114,260.482,572.593,824.822,791.117
test/ABC269/A/AC/35447974.c::main,492.649,964.103,892.108,603.5,264.675,564.463,834.102,787.586
test/ABC269/A/AC/34976195.c::main,482.164,963.96,966.541,592.568,236.899,553.932,852.373,775.766
test/ABC269/A/AC/34929407.c::main,499.567,943.609,898.588,593.182,270.829,559.723,832.102,804.538
test/ABC269/A/AC/34921756.c::main,489.058,959.874,898.014,636.598,264.105,556.136,832.881,772.793
test/ABC269/A/AC/34919826.c::main,486.082,959.052,941.912,593.25,248.373,535.96,851.153,806.441
test/ABC269/A/AC/34922185.c::main,503.152,977.569,870.345,614.288,236.882,551.966,827.72,835.586
test/ABC269/A/AC/35356664.c::main,498.953,938.741,876.345,622.652,265.307,563.904,830.22,812.09
test/ABC269/A/AC/34977729.c::main,468.491,977.374,975.149,604.311,228.421,546.729,857.831,774
test/ABC269/A/AC/35063630.c::main,480.854,951.523,902.459,604.212,279.474,571.864,822.364,782.628
test/ABC269/A/AC/34938767.c::main,494.164,952.77,893.385,617.553,258.732,575.87,820.305,791.952
test/ABC269/A/AC/34970444.c::main,503.637,977.626,870.608,614.742,234.746,553.379,827.932,835.724
test/ABC269/A/AC/34929668.c::main,491.906,1021.07,802.986,578.924,275.754,563.056,829.034,821.862
test/ABC268/A/AC/34751991.c::main,540.749,1040.91,722.297,329.159,425.776,581.175,833.458,788.572
test/ABC269/A/AC/34925713.c::main,597.316,953.54,936.601,571.818,242.329,638.028,709.881,706.683
test/ABC269/A/AC/35053664.c::main,454.731,991.586,928.338,599.439,351.785,543.311,836.263,653.131
test/ABC268/A/AC/34735460.c::main,659.807,777.029,676.223,208.682,936.154,556.514,740.907,424.421
test/ABC269/A/AC/34927805.c::main,492.409,1013.75,851.257,630.947,225.184,560.446,824.119,820.131
test/ABC269/A/AC/35026465.c::main,493.901,951.914,894.074,619.689,260.276,576.045,817.712,790.11
test/ABC269/A/AC/34925887.c::main,497.497,938.397,903.75,605.068,272.175,557.898,827.881,800.69
test/ABC269/A/AC/34920360.c::main,502.187,982.178,866.993,614.129,238.443,551.667,828.686,831.883
test/ABC269/A/AC/34922910.c::main,481.971,963.529,966.405,592.545,237.772,553.65,852.39,775.628
test/ABC269/A/AC/35060815.c::main,502.561,995.161,864.716,617.614,227.342,570.068,821.593,815.779
test/ABC269/A/AC/34925078.c::main,502.561,995.161,864.716,617.614,227.342,570.068,821.593,815.779
test/ABC269/A/AC/35383497.c::main,451.608,938.69,991.98,582.636,292.298,548.638,850.314,746.228
test/ABC269/A/AC/34961460.c::main,495.111,951.282,906.986,603.303,266.768,569.056,828.076,781.069
test/ABC269/A/AC/34978368.c::main,496.082,1021.8,774.196,637.326,212.925,578.593,852.78,852.786
test/ABC269/A/AC/35408809.c::main,827.602,684.764,514.669,238.924,840.053,599.588,802.983,522.634
test/ABC269/A/AC/35156870.c::main,570.175,951.006,952.581,561.439,252.035,640.158,716.263,711.814
test/ABC269/A/AC/34956062.c::main,461.234,945.448,984.838,589.159,274.487,557.96,843.907,749.959
test/ABC269/A/AC/34988525.c::main,492.795,1013.94,851.345,630.879,224.461,560.836,824.364,819.876
test/ABC269/A/AC/35174530.c::main,481.971,963.529,966.405,592.545,237.772,553.65,852.39,775.628
test/ABC269/A/AC/35270617.c::main,493.883,1014.16,833.872,629.318,223.368,565.746,831.051,827.876
test/ABC269/A/AC/35563560.c::main,481.977,963.534,966.581,591.894,238.632,552.966,852.169,775.69
test/ABC269/A/AC/35064028.c::main,496,962.414,902.041,620.008,260.105,577.435,827.11,757.538
test/ABC269/A/AC/34995722.c::main,495.456,951.466,907.176,603.682,265.412,569.678,828.059,781.29
test/ABC269/A/AC/34989066.c::main,492.409,1013.75,851.257,630.947,225.184,560.446,824.119,820.131
test/ABC269/A/AC/35354508.c::main,493.877,943.954,897.635,619.879,266.706,561.356,816.5,804.69
test/ABC269/A/AC/35563468.c::main,719.111,897.684,901.878,534.242,249.066,666.898,659.602,694.807
test/ABC269/A/AC/35212182.c::main,507.415,952.994,903.331,591.235,249.382,553.927,841.805,813.855
test/ABC269/A/AC/34920908.c::main,481.971,963.529,966.405,592.545,237.772,553.65,852.39,775.628
test/ABC269/A/AC/35023857.c::main,484.45,951.213,959.689,589.606,245.57,536.757,861.212,798.193
test/ABC269/A/AC/34966150.c::main,489.421,958.534,897.446,608.97,269.294,564.119,829.424,784.614
test/ABC269/A/AC/34963745.c::main,502.561,995.161,864.716,617.614,227.342,570.068,821.593,815.779
test/ABC269/A/AC/34921238.c::main,484.45,951.213,959.689,589.606,245.57,536.757,861.212,798.193
test/ABC269/A/AC/34932807.c::main,503.205,977.517,870.595,614.432,235.89,552.757,827.754,835.766
test/ABC269/A/AC/34921412.c::main,474.351,957.793,966.392,604.076,241.092,525.305,866.161,799.186
test/ABC269/A/AC/35054389.c::main,504.234,1003.62,861.473,604.356,257.636,566.571,848.381,753.869
test/ABC269/A/AC/35070392.c::main,503.205,977.517,870.595,614.432,235.89,552.757,827.754,835.766
test/ABC269/A/AC/34976501.c::main,503.205,977.517,870.595,614.432,235.89,552.757,827.754,835.766
test/ABC269/A/AC/34968063.c::main,503.152,977.569,870.345,614.288,236.882,551.966,827.72,835.586
test/ABC269/A/AC/34924409.c::main,502.561,995.161,864.716,617.614,227.342,570.068,821.593,815.779
test/ABC269/A/AC/34937590.c::main,503.673,950.667,932.108,544.159,296.719,558.797,847.61,749.441
test/ABC269/A/AC/34922124.c::main,502.263,995.017,864.392,617.705,228.421,569.52,821.127,815.903
test/ABC269/A/AC/35023263.c::main,498.287,1040.68,790.203,629.242,217.206,587.785,824.212,823.841
test/ABC269/A/AC/35045885.c::main,487.439,991.443,849.601,650.621,241.136,557.514,805.102,830.51
test/ABC269/A/AC/34923810.c::main,503.205,977.517,870.595,614.432,235.89,552.757,827.754,835.766
test/ABC269/A/AC/34959048.c::main,501.936,996.598,865.736,610.72,232.675,563.282,826.932,815.579
test/ABC269/A/AC/35400165.c::main,482.164,963.96,966.541,592.568,236.899,553.932,852.373,775.766
test/ABC269/A/AC/34961183.c::main,387.971,972.431,947.527,605.568,395.816,522.441,809.331,707.841
test/ABC269/A/AC/34922677.c::main,501.877,956.615,926.142,545,297.219,549.458,852.237,756.593
test/ABC269/A/AC/35063918.c::main,496,962.414,902.041,620.008,260.105,577.435,827.11,757.538
test/ABC269/A/AC/35063121.c::main,489.427,966.977,889.297,619.955,265.32,572.09,806.924,787.621
test/ABC269/A/AC/34922024.c::main,481.971,963.529,966.405,592.545,237.772,553.65,852.39,775.628
test/ABC269/A/AC/34931104.c::main,577.678,946.333,953.541,563.606,251.07,639.429,715.958,708.276
test/ABC269/A/AC/35061213.c::main,481.971,963.529,966.405,592.545,237.772,553.65,852.39,775.628
test/ABC269/A/AC/34953188.c::main,569.199,977.983,966.338,502.924,292.5,596.503,733.127,695.759
test/ABC269/A/AC/35024688.c::main,501.971,994.799,864.236,617.333,229.693,568.91,820.864,815.966
test/ABC269/A/AC/34922447.c::main,503.637,977.626,870.608,614.742,234.746,553.379,827.932,835.724
test/ABC269/A/AC/35441386.c::main,465.058,921.759,979.088,591.53,285.649,534.266,845.847,787.379
test/ABC269/A/AC/34924659.c::main,502.561,995.161,864.716,617.614,227.342,570.068,821.593,815.779
test/ABC269/A/AC/35062965.c::main,469.62,948.374,968.628,581.424,282.654,564.729,859.39,726.441
test/ABC269/A/AC/35045905.c::main,487.439,991.443,849.601,650.621,241.136,557.514,805.102,830.51
test/ABC269/A/AC/34923713.c::main,502.561,995.161,864.716,617.614,227.342,570.068,821.593,815.779
test/ABC269/A/AC/34923984.c::main,474.795,957.977,966.176,604.114,240.342,525.26,866.314,799.738
test/ABC269/A/AC/34928324.c::main,805.573,677.408,500.412,244.53,885.145,606.559,789.983,498.055
test/ABC269/A/AC/35063977.c::main,496.895,954.057,893.811,610.674,260.807,575.203,819.983,790.828
test/ABC269/A/AC/35085373.c::main,503.205,977.517,870.595,614.432,235.89,552.757,827.754,835.766
test/ABC269/A/AC/34922982.c::main,496.333,960.356,891.939,605.341,259.803,572.746,824.856,791.31
test/ABC269/A/AC/35064187.c::main,481.012,939.328,880.878,634.932,279.544,574.215,817.449,792.159
test/ABC269/A/AC/35553901.c::main,494.129,951.58,894.304,618.735,261.018,575.497,817.678,790.407
test/ABC269/A/AC/35046259.c::main,493.047,1014.07,851.595,630.765,223.351,561.362,824.729,820.076
test/ABC269/A/AC/34924201.c::main,514.456,946.172,875.872,569.977,263.443,548.226,861.576,829.876
test/ABC269/A/AC/34924060.c::main,502.246,971.511,911.209,569.265,264.969,554.458,835.983,789.269
test/ABC269/A/AC/34922398.c::main,502.374,995.04,864.419,617.53,228.531,569.424,821.246,815.724
test/ABC269/A/AC/34924326.c::main,502.263,995.017,864.392,617.705,228.421,569.52,821.127,815.903
test/ABC269/A/AC/34936362.c::idx,459.409,916.914,634.993,315.371,927.399,565.672,661.653,504.931
test/ABC269/A/AC/34936362.c::main,485.854,985.517,888.507,599.03,243.956,558.424,862.347,794.614
test/ABC269/A/AC/34924422.c::main,449.205,953.397,1001.18,481.864,369.579,525.22,859.076,713.697
test/ABC269/A/AC/35063683.c::main,504.749,978.264,889.027,614.561,252.434,577.74,833.822,752.669
test/ABC269/A/AC/35045748.c::main,494.474,951.471,907.014,603.015,267.518,568.819,827.856,781.117
test/ABC269/A/AC/35064537.c::main,493.673,952.333,894.101,618.682,261.241,575.26,817.356,790.497
test/ABC269/A/AC/35064269.c::main,493.55,957.638,895.797,608.424,268.101,576.192,810.458,785.572
test/ABC269/A/AC/34935753.c::main,484.035,951.316,959.696,589.689,246.689,536.011,860.805,797.959
test/ABC269/A/AC/34926969.c::main,496.743,988.874,854.02,629.841,232.64,542.915,838.966,840.648
test/ABC269/A/AC/35042093.c::main,467.082,981.943,974.264,599.038,230.768,544.949,863.864,769.455
test/ABC269/A/AC/34921957.c::main,481.971,963.529,966.405,592.545,237.772,553.65,852.39,775.628
test/ABC269/A/AC/35063093.c::main,498.129,947.017,871.784,622.561,260.632,576.751,832.22,797.91
test/ABC269/A/AC/34937229.c::main,492.889,1013.95,851.351,631.008,223.947,561,824.466,820.152
test/ABC269/A/AC/34924532.c::main,827.702,693.58,508.338,250.477,846.399,603.102,771.788,519
test/ABC269/A/AC/34926657.c::main,495.977,962.914,881.135,638.379,245.32,568.706,819.169,801.945
test/ABC269/A/AC/34934622.c::main,504.936,957.569,886.169,592.689,250.035,552.271,862.839,811.359
test/ABC269/A/AC/34922069.c::main,505.602,967.08,921.48,536.682,287.417,560.085,861.831,746.607
test/ABC269/A/AC/34921759.c::main,799.357,738.971,539.142,243.023,845.851,600.441,754.975,491.097
test/ABC269/A/AC/35527679.c::main,503.637,977.626,870.608,614.742,234.746,553.379,827.932,835.724
test/ABC269/A/AC/35563508.c::main,693.503,872.408,977.473,522.591,255.447,660.35,672.441,676.297
test/ABC269/A/AC/34925018.c::main,498.041,967.586,907.405,575.803,260.518,575.102,838.508,776.614
test/ABC269/A/AC/34923231.c::main,492.889,1013.95,851.351,631.008,223.947,561,824.466,820.152
test/ABC269/A/AC/34982035.c::main,501.971,994.799,864.236,617.333,229.693,568.91,820.864,815.966
test/ABC269/A/AC/34981488.c::main,493.047,1014.07,851.595,630.765,223.351,561.362,824.729,820.076
test/ABC269/A/AC/34969298.c::main,491.304,958.195,895.054,612.447,267.061,565.011,831.212,783.041
test/ABC269/A/AC/34920325.c::main,500.807,991.328,875.182,624.182,233.706,550.277,819.712,821.469
test/ABC269/A/AC/35063669.c::main,471.509,957.236,967.358,603.735,246.465,523.158,864.381,798.152
test/ABC269/A/AC/35045848.c::main,494.474,951.471,907.014,603.015,267.518,568.819,827.856,781.117
test/ABC269/A/AC/34956189.c::main,468.099,977.414,974.405,604.167,229.228,546.294,858.644,773.903
test/ABC269/A/AC/35045673.c::main,492.795,1013.94,851.345,630.879,224.461,560.836,824.364,819.876
test/ABC269/A/AC/34922954.c::main,499.567,943.609,898.588,593.182,270.829,559.723,832.102,804.538
test/ABC269/A/AC/34925342.c::main,481.971,963.529,966.405,592.545,237.772,553.65,852.39,775.628
test/ABC269/A/AC/34924284.c::main,501.936,996.598,865.736,610.72,232.675,563.282,826.932,815.579
test/ABC269/A/AC/35033234.c::Abs,342.439,854.414,819.277,375.189,943.154,477.689,659.271,559.89
test/ABC269/A/AC/35033234.c::Min,474.129,1039.54,930.372,381.258,479.496,437.068,800.127,727.538
test/ABC269/A/AC/35033234.c::Max,469.614,1030.84,927.926,399.106,475.89,428.113,796.314,749.248
test/ABC269/A/AC/35033234.c::read,430.725,843.839,812.851,333.75,830.895,532.966,702.381,586.703
test/ABC269/A/AC/35033234.c::write,549.041,741.845,526.608,301.856,1030.47,528.684,638.763,633.952
test/ABC269/A/AC/35033234.c::cmp,632.199,986.523,902.899,526.008,388.662,413.966,798.059,673.724
test/ABC269/A/AC/35033234.c::Merge,547.889,887.661,796.074,222.447,702.772,564.299,850.178,557.331
test/ABC269/A/AC/35033234.c::main,636.433,758.868,837.784,675.742,234.241,690.576,824.085,756.048
test/ABC269/A/AC/34956767.c::main,481.971,963.529,966.405,592.545,237.772,553.65,852.39,775.628
test/ABC269/A/AC/34922561.c::main,511.713,945.19,922.311,538.848,298.68,548.808,848.873,769.448
test/ABC269/A/AC/35331004.c::main,493.871,950.621,905.818,603.576,267.443,568.977,829.017,782.538
test/ABC269/A/AC/34924677.c::main,496.883,940.144,905.385,600.523,272.886,558.328,825.017,802.476
test/ABC269/A/AC/35045939.c::main,495.719,981.184,862.953,632.424,243.272,564.599,809.644,820.29
test/ABC269/A/AC/34921998.c::main,502.187,982.178,866.993,614.129,238.443,551.667,828.686,831.883
test/ABC269/A/AC/34924943.c::main,458.374,941.764,986.709,593.341,276.579,559.701,841.483,748.593
test/ABC269/A/AC/35563500.c::main,674.784,828.443,952.095,526.591,317.491,647.836,691.585,675.531
test/ABC269/A/AC/34927692.c::main,502.561,995.161,864.716,617.614,227.342,570.068,821.593,815.779
test/ABC269/A/AC/35062959.c::main,502.374,995.04,864.419,617.53,228.531,569.424,821.246,815.724
test/ABC269/A/AC/34960238.c::main,484.45,951.213,959.689,589.606,245.57,536.757,861.212,798.193
test/ABC269/A/AC/35001199.c::main,492.795,1013.94,851.345,630.879,224.461,560.836,824.364,819.876
test/ABC269/A/AC/35083363.c::main,468.491,977.374,975.149,604.311,228.421,546.729,857.831,774
test/ABC269/A/AC/34920019.c::main,501.971,994.799,864.236,617.333,229.693,568.91,820.864,815.966
test/ABC269/A/AC/34923277.c::main,624.246,1051.57,895.541,491.689,245.114,638.181,690.237,683.566
test/ABC269/A/AC/34966093.c::main,502.561,995.161,864.716,617.614,227.342,570.068,821.593,815.779
test/ABC269/A/AC/34932998.c::main,553.082,993.787,935.486,411.348,330.763,536.633,880.102,703.966
test/ABC269/A/AC/34988698.c::main,502.263,995.017,864.392,617.705,228.421,569.52,821.127,815.903
test/ABC269/A/AC/34939058.c::main,490.848,905.764,866.872,569.167,294.237,561.277,886.602,831.414
test/ABC269/A/AC/34981430.c::main,475.105,922.115,962.176,576.273,293,540.949,848.059,784.738
test/ABC269/A/AC/34990686.c::main,497.836,954.19,893.791,611.03,259.14,575.831,820.153,790.972
test/ABC269/A/AC/34919216.c::min,453.351,999.741,937.311,499.598,509.838,435.424,783.008,653.214
test/ABC269/A/AC/34919216.c::max,438.836,988.305,934.736,543.023,503.254,427.661,779.466,669.862
