target,threshold,is_repaired,used_function_name,pop_count,execution_time,preprocessing_time,similarity_calculation_time,repair_time
test/ABC266/A/WA/34683285.c,0.25,false,test/ABC267/A/AC/34589777.c::main,1000,67184,20924,8456,37662
test/ABC266/A/WA/34683285.c,0.26,false,test/ABC271/A/AC/35321630.c::main,1000,63015,21013,8306,33586
test/ABC266/A/WA/34683285.c,0.27,false,test/ABC266/A/AC/34370966.c::main,1000,65710,20897,8312,36387
test/ABC266/A/WA/34683285.c,0.28,false,test/ABC270/A/AC/35101676.c::main,1000,64091,20877,8574,34519
test/ABC266/A/WA/34683285.c,0.29,true,test/ABC266/A/AC/34370086.c::main,705,62442,21048,8679,32585
test/ABC266/A/WA/34683285.c,0.3,false,test/ABC270/A/AC/35111191.c::main,1000,64571,21076,8680,34685
test/ABC266/A/WA/34683285.c,0.31,false,test/ABC267/A/AC/34541473.c::main,1000,63227,20869,8540,33701
test/ABC266/A/WA/34683285.c,0.32,false,test/ABC267/A/AC/34556201.c::main,1000,63478,21005,8381,33984
test/ABC266/A/WA/34683285.c,0.33,true,test/ABC266/A/AC/34370086.c::main,607,61548,20863,8502,32061
test/ABC266/A/WA/34683285.c,0.34,false,test/ABC272/A/AC/35470682.c::read,1000,63047,21200,8336,33399
test/ABC266/A/WA/34683285.c,0.35,false,test/ABC266/A/AC/34374309.c::main,1000,66455,20848,8431,37056
test/ABC266/A/WA/34683285.c,0.36,false,test/ABC266/A/AC/34374309.c::main,1000,63422,20973,8271,34065
test/ABC266/A/WA/34683285.c,0.37,false,test/ABC265/A/AC/34211727.c::main,1000,63446,21090,8578,33615
test/ABC266/A/WA/34683285.c,0.38,false,test/ABC270/A/AC/35390933.c::main,1000,65315,20869,8370,35961
test/ABC266/A/WA/34683285.c,0.39,false,test/ABC271/A/AC/35516159.c::main,1000,63203,20901,8435,33754
test/ABC266/A/WA/34683285.c,0.4,false,test/ABC269/A/AC/34928324.c::main,1000,62640,20907,8248,33373
test/ABC266/A/WA/34683285.c,0.41,false,test/ABC267/A/AC/34533448.c::main,1000,67302,20897,8594,37641
test/ABC266/A/WA/34683285.c,0.42,false,test/ABC270/A/AC/35112898.c::main,1000,66096,20759,8352,36842
test/ABC266/A/WA/34683285.c,0.43,false,test/ABC267/A/AC/34586250.c::main,1000,63805,21021,8590,34079
test/ABC266/A/WA/34683285.c,0.44,false,test/ABC271/A/AC/35276822.c::main,1000,66409,20883,8320,37095
test/ABC266/A/WA/34683285.c,0.45,true,test/ABC266/A/AC/34374035.c::main,336,62287,20789,8345,33038
test/ABC266/A/WA/34683285.c,0.46,false,test/ABC270/A/AC/35129661.c::main,1000,65542,20864,8664,35889
test/ABC266/A/WA/34683285.c,0.47,false,test/ABC271/A/AC/35321630.c::main,1000,66999,21064,8777,37033
test/ABC266/A/WA/34683285.c,0.48,false,test/ABC270/A/AC/35361689.c::main,1000,65494,20925,8335,36122
test/ABC266/A/WA/34683285.c,0.49,true,test/ABC266/A/AC/34576430.c::main,879,66247,21036,8387,36707
test/ABC266/A/WA/34683285.c,0.5,false,test/ABC266/A/AC/34374309.c::main,1000,64137,20980,8426,34609
test/ABC266/A/WA/34683285.c,0.51,true,test/ABC266/A/AC/34370902.c::main,760,65395,20995,8307,35979
test/ABC266/A/WA/34683285.c,0.52,false,test/ABC267/A/AC/34554996.c::main,1000,62953,21086,8473,33275
test/ABC266/A/WA/34683285.c,0.53,false,test/ABC267/A/AC/35004028.c::main,1000,67085,20933,8351,37687
test/ABC266/A/WA/34683285.c,0.54,false,test/ABC270/A/AC/35123123.c::main,1000,65363,21167,8608,35470
test/ABC266/A/WA/34683285.c,0.55,true,test/ABC266/A/AC/34370086.c::main,592,62786,21462,8815,32385
test/ABC266/A/WA/34683285.c,0.56,false,test/ABC270/A/AC/35129661.c::main,1000,65609,21016,8626,35837
test/ABC266/A/WA/34683285.c,0.57,false,test/ABC266/A/AC/34384738.c::main,1000,66737,21118,8809,36677
test/ABC266/A/WA/34683285.c,0.58,false,test/ABC270/A/AC/35144264.c::main,1000,64239,21041,8639,34418
test/ABC266/A/WA/34683285.c,0.59,false,test/ABC267/A/AC/34540028.c::main,1000,63437,20881,8519,33924
test/ABC266/A/WA/34683285.c,0.6,false,test/ABC271/A/AC/35289507.c::hexadecimal,1000,63516,20935,8491,33980
test/ABC266/A/WA/34683285.c,0.61,false,test/ABC266/A/AC/35175604.c::main,1000,66594,20771,8564,37137
test/ABC266/A/WA/34683285.c,0.62,false,test/ABC271/A/AC/35321630.c::main,1000,63522,21150,8642,33595
test/ABC266/A/WA/34683285.c,0.63,false,test/ABC271/A/AC/35321630.c::main,1000,65486,20735,8448,36190
test/ABC266/A/WA/34683285.c,0.64,false,test/ABC271/A/AC/35516159.c::main,1000,63474,20966,8820,33567
test/ABC266/A/WA/34683285.c,0.65,false,test/ABC271/A/AC/35284976.c::main,1000,63812,21198,8622,33836
test/ABC266/A/WA/34683285.c,0.66,false,test/ABC270/A/AC/35149829.c::main,1000,64033,21085,8775,34046
test/ABC266/A/WA/34683285.c,0.67,false,test/ABC270/A/AC/35112898.c::main,1000,62197,20969,8541,32577
test/ABC266/A/WA/34683285.c,0.68,false,test/ABC271/A/AC/35287560.c::ShowHex,1000,63426,20979,8552,33783
test/ABC266/A/WA/34683285.c,0.69,false,test/ABC271/A/AC/35280073.c::main,1000,65825,20832,8604,36260
test/ABC266/A/WA/34683285.c,0.7,false,test/ABC271/A/AC/35321630.c::main,1000,64073,20726,8676,34550
test/ABC266/A/WA/34683285.c,0.71,false,test/ABC265/A/AC/34217377.c::main,1000,66444,21034,8639,36641
test/ABC266/A/WA/34683285.c,0.72,false,test/ABC271/A/AC/35358435.c::main,1000,63051,20761,8660,33514
test/ABC266/A/WA/34683285.c,0.73,false,test/ABC266/A/AC/34374309.c::main,1000,66928,20926,8485,37403
test/ABC266/A/WA/34683285.c,0.74,false,test/ABC271/A/AC/35289507.c::hexadecimal,1000,65419,20955,8647,35692
test/ABC266/A/WA/34683285.c,0.75,false,test/ABC270/A/AC/35246426.c::main,1000,65529,20904,8449,36059
test/ABC266/A/WA/34683285.c,0.76,true,test/ABC266/A/AC/34883137.c::main,506,60877,21081,8425,31261
test/ABC266/A/WA/34683285.c,0.77,true,test/ABC266/A/AC/34883137.c::main,929,64758,21209,8573,34863
test/ABC266/A/WA/34683285.c,0.78,false,test/ABC270/A/AC/35129661.c::main,1000,63290,21070,8599,33509
test/ABC266/A/WA/34683285.c,0.79,false,test/ABC271/A/AC/35289630.c::main,1000,63337,20913,8513,33797
test/ABC266/A/WA/34683285.c,0.8,false,test/ABC269/A/AC/35001199.c::main,1000,65136,21031,8869,35107
test/ABC266/A/WA/34683285.c,0.81,false,test/ABC271/A/AC/35581420.c::main,1000,65998,21217,8870,35780
test/ABC266/A/WA/34683285.c,0.82,false,test/ABC265/A/AC/34239614.c::main,1000,66638,20943,8520,37054
test/ABC266/A/WA/34683285.c,0.83,false,test/ABC266/A/AC/35175604.c::main,1000,66024,21068,8605,36234
test/ABC266/A/WA/34683285.c,0.84,false,test/ABC271/A/AC/35287560.c::main,1000,63380,21064,8650,33554
test/ABC266/A/WA/34683285.c,0.85,false,test/ABC267/A/AC/35532945.c::main,1000,64092,20826,8729,34398
test/ABC266/A/WA/34683285.c,0.86,false,test/ABC271/A/AC/35321630.c::main,1000,65057,20914,8520,35507
test/ABC266/A/WA/34683285.c,0.87,true,test/ABC266/A/AC/35215880.c::main,426,61798,21177,8913,31592
test/ABC266/A/WA/34683285.c,0.88,false,test/ABC268/A/AC/34753071.c::main,1000,67786,20881,8595,38189
test/ABC266/A/WA/34683285.c,0.89,false,test/ABC269/A/AC/34922185.c::main,1000,63613,21230,8879,33391
test/ABC266/A/WA/34683285.c,0.9,false,test/ABC271/A/AC/35516159.c::main,1000,65435,20834,8806,35673
test/ABC266/A/WA/34683285.c,0.91,false,test/ABC266/A/AC/35175604.c::main,1000,63556,20994,8657,33782
test/ABC266/A/WA/34683285.c,0.92,true,test/ABC266/A/AC/34576430.c::main,722,62435,20963,8495,32855
test/ABC266/A/WA/34683285.c,0.93,true,test/ABC266/A/AC/34370902.c::main,664,66185,21967,8739,35227
test/ABC266/A/WA/34683285.c,0.94,false,test/ABC270/A/AC/35380208.c::main,1000,67404,20931,8673,37684
test/ABC266/A/WA/34683285.c,0.95,false,test/ABC266/A/AC/34791725.c::main,1000,67029,20925,8634,37355
test/ABC266/A/WA/34683285.c,0.96,false,test/ABC271/A/AC/35287560.c::main,1000,62998,20929,8747,33197
test/ABC266/A/WA/34683285.c,0.97,false,test/ABC271/A/AC/35280073.c::main,1000,64761,20775,8648,35226
test/ABC266/A/WA/34683285.c,0.98,true,test/ABC266/A/AC/34576430.c::main,863,62201,21018,8600,32475
test/ABC266/A/WA/34683285.c,0.99,false,test/ABC267/A/AC/34534527.c::main,1000,63365,21181,8802,33269
test/ABC266/A/WA/34683285.c,1,false,test/ABC265/A/AC/34213179.c::main,1000,63335,21093,8860,33251
test/ABC266/A/WA/34884528.c,0,false,test/ABC270/A/AC/35113302.c::main,1000,70079,21205,7766,40999
test/ABC266/A/WA/34884528.c,0.01,false,test/ABC270/A/AC/35176787.c::main,1000,70074,20777,7837,41353
test/ABC266/A/WA/34884528.c,0.02,false,test/ABC269/A/AC/34995722.c::main,1000,69333,20638,7835,40746
test/ABC266/A/WA/34884528.c,0.03,true,test/ABC266/A/AC/34370146.c::main,704,67992,20862,8177,38816
test/ABC266/A/WA/34884528.c,0.04,false,test/ABC266/A/AC/34502248.c::main,1000,73127,20827,8000,44188
test/ABC266/A/WA/34884528.c,0.05,true,test/ABC266/A/AC/34371634.c::main,521,63629,21065,8148,34310
test/ABC266/A/WA/34884528.c,0.06,false,test/ABC272/A/AC/35471060.c::main,1000,73261,21157,8257,43690
test/ABC266/A/WA/34884528.c,0.07,false,test/ABC265/A/AC/34861406.c::main,1000,67204,20768,8055,38270
test/ABC266/A/WA/34884528.c,0.08,true,test/ABC266/A/AC/34419520.c::main,934,70549,20938,8120,41363
test/ABC266/A/WA/34884528.c,0.09,false,test/ABC268/A/AC/35421419.c::main,1000,70150,20922,8233,40873
test/ABC266/A/WA/34884528.c,0.1,false,test/ABC272/A/AC/35494533.c::main,1000,69043,20945,8348,39615
test/ABC266/A/WA/34884528.c,0.11,false,test/ABC268/A/AC/34736093.c::main,1000,69563,21148,8069,40234
test/ABC266/A/WA/34884528.c,0.12,false,test/ABC266/A/AC/34378941.c::main,1000,69839,21015,8218,40496
test/ABC266/A/WA/34884528.c,0.13,false,test/ABC266/A/AC/35370793.c::main,1000,70942,21023,8396,41389
test/ABC266/A/WA/34884528.c,0.14,true,test/ABC266/A/AC/34479155.c::main,612,64157,21067,8556,34425
test/ABC266/A/WA/34884528.c,0.15,false,test/ABC265/A/AC/34250586.c::main,1000,69639,20813,8203,40501
test/ABC266/A/WA/34884528.c,0.16,false,test/ABC266/A/AC/34367374.c::main,1000,70175,20997,8519,40481
test/ABC266/A/WA/34884528.c,0.17,false,test/ABC272/A/AC/35476909.c::main,1000,69902,20805,8218,40772
test/ABC266/A/WA/34884528.c,0.18,false,test/ABC270/A/AC/35399213.c::main,1000,70609,21005,8269,41210
test/ABC266/A/WA/34884528.c,0.19,true,test/ABC266/A/AC/34500773.c::main,44,58293,20789,8346,29040
test/ABC266/A/WA/34884528.c,0.2,false,test/ABC265/A/AC/34346544.c::main,1000,72549,20906,8696,42804
test/ABC266/A/WA/34884528.c,0.21,false,test/ABC265/A/AC/34343434.c::main,1000,72273,20821,8325,43011
test/ABC266/A/WA/34884528.c,0.22,true,test/ABC266/A/AC/34370146.c::main,496,63361,20787,8244,34217
test/ABC266/A/WA/34884528.c,0.23,false,test/ABC270/A/AC/35158117.c::main,1000,69528,20784,8321,40303
test/ABC266/A/WA/34884528.c,0.24,true,test/ABC266/A/AC/35370793.c::main,138,59449,20829,8305,30206
test/ABC266/A/WA/34884528.c,0.25,true,test/ABC266/A/AC/34372609.c::main,150,59468,20837,8449,30057
test/ABC266/A/WA/34884528.c,0.26,false,test/ABC267/A/AC/34545382.c::main,1000,70968,20842,8401,41595
test/ABC266/A/WA/34884528.c,0.27,false,test/ABC266/A/AC/34379303.c::main,1000,71360,20868,8277,42106
test/ABC266/A/WA/34884528.c,0.28,false,test/ABC266/A/AC/34842300.c::main,1000,71675,20887,8170,42512
test/ABC266/A/WA/34884528.c,0.29,false,test/ABC270/A/AC/35380208.c::main,1000,71034,20772,8344,41797
test/ABC266/A/WA/34884528.c,0.3,false,test/ABC266/A/AC/34706274.c::main,1000,71585,21033,8407,42006
test/ABC266/A/WA/34884528.c,0.31,false,test/ABC266/A/AC/34372609.c::main,1000,70408,20935,8468,40873
test/ABC266/A/WA/34884528.c,0.32,false,test/ABC270/A/AC/35417682.c::main,1000,72593,21064,8307,43113
test/ABC266/A/WA/34884528.c,0.33,false,test/ABC270/A/AC/35197025.c::main,1000,69510,20692,8352,40358
test/ABC266/A/WA/34884528.c,0.34,false,test/ABC272/A/AC/35484064.c::main,1000,73437,21031,8254,44005
test/ABC266/A/WA/34884528.c,0.35,false,test/ABC267/A/AC/34638231.c::main,1000,70496,20773,8383,41219
test/ABC266/A/WA/34884528.c,0.36,true,test/ABC266/A/AC/34372609.c::main,136,59017,20744,8391,29765
test/ABC266/A/WA/34884528.c,0.37,false,test/ABC268/A/AC/34799093.c::main,1000,71716,21113,8289,42205
test/ABC266/A/WA/34884528.c,0.38,false,test/ABC266/A/AC/35370793.c::main,1000,70835,20790,8340,41592
test/ABC266/A/WA/34884528.c,0.39,false,test/ABC266/A/AC/34479155.c::main,1000,70271,20760,8438,40959
test/ABC266/A/WA/34884528.c,0.4,false,test/ABC266/A/AC/34374309.c::main,1000,70544,20872,8453,41046
test/ABC266/A/WA/34884528.c,0.41,false,test/ABC270/A/AC/35380208.c::main,1000,71252,20838,8288,42014
test/ABC266/A/WA/34884528.c,0.42,false,test/ABC270/A/AC/35380208.c::main,1000,69462,20725,8529,40087
test/ABC266/A/WA/34884528.c,0.43,false,test/ABC266/A/AC/34436369.c::main,1000,70730,20854,8348,41417
test/ABC266/A/WA/34884528.c,0.44,false,test/ABC266/A/AC/34371634.c::main,1000,70499,20892,8491,40983
test/ABC266/A/WA/34884528.c,0.45,false,test/ABC265/A/AC/34218926.c::main,1000,70555,20869,8387,41174
test/ABC266/A/WA/34884528.c,0.46,false,test/ABC268/A/AC/34725051.c::main,1000,71253,20789,8557,41793
test/ABC266/A/WA/34884528.c,0.47,false,test/ABC266/A/AC/34436369.c::main,1000,70898,20755,8478,41536
test/ABC266/A/WA/34884528.c,0.48,false,test/ABC266/A/AC/35443158.c::main,1000,69730,20831,8756,40001
test/ABC266/A/WA/34884528.c,0.49,false,test/ABC266/A/AC/34895415.c::main,1000,70927,20892,8549,41326
test/ABC266/A/WA/34884528.c,0.5,true,test/ABC266/A/AC/34378821.c::main,649,67037,20779,8548,37599
test/ABC266/A/WA/34884528.c,0.51,false,test/ABC270/A/AC/35144264.c::main,1000,72619,21169,8585,42743
test/ABC266/A/WA/34884528.c,0.52,false,test/ABC270/A/AC/35399213.c::main,1000,72641,20975,8670,42871
test/ABC266/A/WA/34884528.c,0.53,false,test/ABC268/A/AC/34735934.c::main,1000,72271,20846,8401,42911
test/ABC266/A/WA/34884528.c,0.54,false,test/ABC266/A/AC/34374668.c::main,1000,71711,20952,8473,42180
test/ABC266/A/WA/34884528.c,0.55,false,test/ABC270/A/AC/35331864.c::main,1000,70184,20808,8460,40787
test/ABC266/A/WA/34884528.c,0.56,false,test/ABC266/A/AC/34367374.c::main,1000,69200,20815,8462,39814
test/ABC266/A/WA/34884528.c,0.57,false,test/ABC266/A/AC/34376369.c::main,1000,70643,21103,8571,40851
test/ABC266/A/WA/34884528.c,0.58,false,test/ABC265/A/AC/34633888.c::main,1000,71107,21351,8542,41104
test/ABC266/A/WA/34884528.c,0.59,false,test/ABC266/A/AC/35443158.c::main,1000,71759,20991,8763,41857
test/ABC266/A/WA/34884528.c,0.6,false,test/ABC267/A/AC/34536151.c::main,1000,71391,20820,8658,41783
test/ABC266/A/WA/34884528.c,0.61,false,test/ABC266/A/AC/34430057.c::main,1000,71241,21040,8626,41462
test/ABC266/A/WA/34884528.c,0.62,false,test/ABC270/A/AC/35111215.c::main,1000,69344,20937,8480,39802
test/ABC266/A/WA/34884528.c,0.63,false,test/ABC270/A/AC/35156600.c::main,1000,74606,21047,8621,44812
test/ABC266/A/WA/34884528.c,0.64,false,test/ABC271/A/AC/35386798.c::main,1000,70615,21003,8444,41057
test/ABC266/A/WA/34884528.c,0.65,false,test/ABC267/A/AC/34537180.c::main,1000,70144,21039,8481,40517
test/ABC266/A/WA/34884528.c,0.66,false,test/ABC267/A/AC/34673597.c::main,1000,70319,20873,8423,40915
test/ABC266/A/WA/34884528.c,0.67,true,test/ABC266/A/AC/34375681.c::main,697,66350,21058,8513,36646
test/ABC266/A/WA/34884528.c,0.68,true,test/ABC266/A/AC/34371634.c::main,213,59600,20733,8448,30308
test/ABC266/A/WA/34884528.c,0.69,false,test/ABC268/A/AC/34731410.c::main,1000,70070,20942,8518,40499
test/ABC266/A/WA/34884528.c,0.7,false,test/ABC268/A/AC/34737749.c::main,1000,70612,20874,8808,40797
test/ABC266/A/WA/34884528.c,0.71,true,test/ABC266/A/AC/34500773.c::main,642,66069,21036,8564,36330
test/ABC266/A/WA/34884528.c,0.72,true,test/ABC266/A/AC/35175604.c::main,499,64829,20924,8488,35258
test/ABC266/A/WA/34884528.c,0.73,false,test/ABC267/A/AC/34535799.c::main,1000,70072,20843,8431,40688
test/ABC266/A/WA/34884528.c,0.74,false,test/ABC270/A/AC/35380208.c::main,1000,70635,20957,8615,40947
test/ABC266/A/WA/34884528.c,0.75,false,test/ABC270/A/AC/35176787.c::main,1000,71441,20795,8613,41906
test/ABC266/A/WA/34884528.c,0.76,true,test/ABC266/A/AC/34371634.c::main,1000,70505,20895,8399,41101
test/ABC266/A/WA/34884528.c,0.77,false,test/ABC271/A/AC/35289507.c::hexadecimal,1000,73000,20929,8644,43270
test/ABC266/A/WA/34884528.c,0.78,false,test/ABC267/A/AC/34540251.c::main,1000,70575,20853,8648,40963
test/ABC266/A/WA/34884528.c,0.79,false,test/ABC270/A/AC/35105697.c::main,1000,69446,20799,8544,39992
test/ABC266/A/WA/34884528.c,0.8,false,test/ABC270/A/AC/35119733.c::main,1000,71100,20998,8556,41429
test/ABC266/A/WA/34884528.c,0.81,false,test/ABC272/A/AC/35496919.c::main,1000,72189,20836,8837,42375
test/ABC266/A/WA/34884528.c,0.82,false,test/ABC267/A/AC/34561859.c::main,1000,71970,20856,8633,42349
test/ABC266/A/WA/34884528.c,0.83,false,test/ABC271/A/AC/35321630.c::main,1000,71640,20789,8523,42216
test/ABC266/A/WA/34884528.c,0.84,false,test/ABC270/A/AC/35112898.c::main,1000,70166,20740,8428,40885
test/ABC266/A/WA/34884528.c,0.85,false,test/ABC268/A/AC/34736093.c::main,1000,71289,20924,8714,41504
test/ABC266/A/WA/34884528.c,0.86,false,test/ABC272/A/AC/35492247.c::main,1000,72959,21054,8511,43283
test/ABC266/A/WA/34884528.c,0.87,false,test/ABC268/A/AC/35218044.c::main,1000,69282,20737,8498,39937
test/ABC266/A/WA/34884528.c,0.88,false,test/ABC270/A/AC/35113302.c::main,1000,71095,20972,8679,41324
test/ABC266/A/WA/34884528.c,0.89,false,test/ABC265/A/AC/34279251.c::main,1000,70460,20752,8584,40996
test/ABC266/A/WA/34884528.c,0.9,false,test/ABC271/A/AC/35282885.c::main,1000,70978,20803,8640,41409
test/ABC266/A/WA/34884528.c,0.91,false,test/ABC270/A/AC/35399213.c::main,1000,70650,20898,8677,40915
test/ABC266/A/WA/34884528.c,0.92,false,test/ABC268/A/AC/35061342.c::main,1000,71133,21027,8459,41537
test/ABC266/A/WA/34884528.c,0.93,false,test/ABC270/A/AC/35226755.c::main,1000,71935,20867,8645,42313
test/ABC266/A/WA/34884528.c,0.94,false,test/ABC265/A/AC/34204967.c::main,1000,73015,20888,8479,43530
test/ABC266/A/WA/34884528.c,0.95,false,test/ABC267/A/AC/34541731.c::main,1000,70783,20972,8511,41170
test/ABC266/A/WA/34884528.c,0.96,false,test/ABC270/A/AC/35385451.c::main,1000,70582,20865,8619,40988
test/ABC266/A/WA/34884528.c,0.97,false,test/ABC270/A/AC/35118193.c::main,1000,71260,20857,8493,41781
test/ABC266/A/WA/34884528.c,0.98,false,test/ABC270/A/AC/35399213.c::main,1000,71226,21066,8584,41464
test/ABC266/A/WA/34884528.c,0.99,false,test/ABC270/A/AC/35106177.c::main,1000,71409,20919,8695,41634
test/ABC266/A/WA/34884528.c,1,false,test/ABC270/A/AC/35129661.c::main,1000,70603,20887,9013,40523
test/ABC266/A/WA/35327392.c,0,false,test/ABC266/A/AC/35192283.c::main,1000,127234,21203,8111,97772
test/ABC266/A/WA/35327392.c,0.01,false,test/ABC270/A/AC/35119733.c::main,1000,125372,21313,7983,95952
test/ABC266/A/WA/35327392.c,0.02,false,test/ABC271/A/AC/35557096.c::decToHexa,1000,126504,21140,8122,97125
test/ABC266/A/WA/35327392.c,0.03,false,test/ABC266/A/AC/35261533.c::main,1000,125683,20950,8077,96535
test/ABC266/A/WA/35327392.c,0.04,false,test/ABC271/A/AC/35455259.c::main,1000,124900,21107,8105,95571
test/ABC266/A/WA/35327392.c,0.05,false,test/ABC270/A/AC/35331864.c::main,1000,125422,21032,8228,96045
test/ABC266/A/WA/35327392.c,0.06,false,test/ABC267/A/AC/34639032.c::main,1000,125505,20953,8258,96181
test/ABC266/A/WA/35327392.c,0.07,false,test/ABC270/A/AC/35109527.c::main,1000,124660,20859,8262,95415
test/ABC266/A/WA/35327392.c,0.08,false,test/ABC265/A/AC/34206803.c::main,1000,125796,21004,8232,96442
test/ABC266/A/WA/35327392.c,0.09,false,test/ABC265/A/AC/34205732.c::main,1000,125872,21017,8273,96450
test/ABC266/A/WA/35327392.c,0.1,false,test/ABC265/A/AC/34589600.c::main,1000,126863,21199,8483,97052
test/ABC266/A/WA/35327392.c,0.11,false,test/ABC266/A/AC/34370146.c::main,1000,125344,20940,8366,95914
test/ABC266/A/WA/35327392.c,0.12,false,test/ABC267/A/AC/34542394.c::main,1000,125373,20965,8382,95904
test/ABC266/A/WA/35327392.c,0.13,false,test/ABC265/A/AC/34861406.c::main,1000,126840,21133,8484,97105
test/ABC266/A/WA/35327392.c,0.14,false,test/ABC271/A/AC/35288539.c::main,1000,125948,21031,8311,96487
test/ABC266/A/WA/35327392.c,0.15,false,test/ABC270/A/AC/35390933.c::main,1000,125230,21055,8739,95308
test/ABC266/A/WA/35327392.c,0.16,false,test/ABC266/A/AC/34366727.c::main,1000,127074,21012,8459,97468
test/ABC266/A/WA/35327392.c,0.17,false,test/ABC269/A/AC/35054389.c::main,1000,125438,21041,8328,95933
test/ABC266/A/WA/35327392.c,0.18,false,test/ABC266/A/AC/34370146.c::main,1000,126564,21059,8573,96807
test/ABC266/A/WA/35327392.c,0.19,false,test/ABC266/A/AC/34384471.c::main,1000,127096,21039,8680,97248
test/ABC266/A/WA/35327392.c,0.2,false,test/ABC265/A/AC/34866156.c::main,1000,124723,21337,8418,94846
test/ABC266/A/WA/35327392.c,0.21,false,test/ABC266/A/AC/35175604.c::main,1000,126794,21192,8516,96968
test/ABC266/A/WA/35327392.c,0.22,false,test/ABC268/A/AC/34749355.c::main,1000,126368,21250,8413,96569
test/ABC266/A/WA/35327392.c,0.23,false,test/ABC271/A/AC/35581631.c::main,1000,126898,21159,8392,97219
test/ABC266/A/WA/35327392.c,0.24,false,test/ABC269/A/AC/34928324.c::main,1000,126120,20989,8406,96608
test/ABC266/A/WA/35327392.c,0.25,false,test/ABC271/A/AC/35331885.c::main,1000,127024,20994,8754,97119
test/ABC266/A/WA/35327392.c,0.26,false,test/ABC267/A/AC/34963495.c::main,1000,127751,21115,8682,97810
test/ABC266/A/WA/35327392.c,0.27,false,test/ABC272/A/AC/35563017.c::main,1000,127450,21268,8592,97465
test/ABC266/A/WA/35327392.c,0.28,false,test/ABC271/A/AC/35285498.c::main,1000,127849,21292,8552,97887
test/ABC266/A/WA/35327392.c,0.29,false,test/ABC266/A/AC/34367374.c::main,1000,127727,21319,8890,97378
test/ABC266/A/WA/35327392.c,0.3,false,test/ABC270/A/AC/35123123.c::main,1000,124482,21074,8696,94590
test/ABC266/A/WA/35327392.c,0.31,false,test/ABC269/A/AC/34928324.c::main,1000,126339,21155,8680,96231
test/ABC266/A/WA/35327392.c,0.32,false,test/ABC266/A/AC/34367374.c::main,1000,124912,21072,8519,95203
test/ABC266/A/WA/35327392.c,0.33,false,test/ABC270/A/AC/35457664.c::main,1000,126848,21180,8972,96560
test/ABC266/A/WA/35327392.c,0.34,false,test/ABC270/A/AC/35197025.c::main,1000,124610,21134,8572,94763
test/ABC266/A/WA/35327392.c,0.35,false,test/ABC266/A/AC/34374668.c::main,1000,124027,21212,8673,94018
test/ABC266/A/WA/35327392.c,0.36,false,test/ABC271/A/AC/35284976.c::main,1000,126724,21312,8755,96526
test/ABC266/A/WA/35327392.c,0.37,false,test/ABC272/A/AC/35470418.c::main,1000,127309,21222,8724,97240
test/ABC266/A/WA/35327392.c,0.38,false,test/ABC270/A/AC/35176787.c::main,1000,127690,21193,9029,97338
test/ABC266/A/WA/35327392.c,0.39,false,test/ABC270/A/AC/35115224.c::main,1000,123538,21047,8999,93365
test/ABC266/A/WA/35327392.c,0.4,false,test/ABC267/A/AC/34536897.c::main,1000,126459,21145,8763,96410
test/ABC266/A/WA/35327392.c,0.41,false,test/ABC266/A/AC/34379303.c::main,1000,126628,21166,8670,96673
test/ABC266/A/WA/35327392.c,0.42,false,test/ABC268/A/AC/35421419.c::main,1000,126569,21206,8842,96400
test/ABC266/A/WA/35327392.c,0.43,false,test/ABC266/A/AC/35074537.c::main,1000,127351,21103,8842,97286
test/ABC266/A/WA/35327392.c,0.44,false,test/ABC266/A/AC/34382586.c::main,1000,125877,21229,8600,95930
test/ABC266/A/WA/35327392.c,0.45,false,test/ABC272/A/AC/35474950.c::main,1000,125198,21096,8724,95262
test/ABC266/A/WA/35327392.c,0.46,false,test/ABC271/A/AC/35321630.c::main,1000,126910,21026,8720,97044
test/ABC266/A/WA/35327392.c,0.47,false,test/ABC268/A/AC/34752484.c::main,1000,126136,21097,8807,96108
test/ABC266/A/WA/35327392.c,0.48,false,test/ABC270/A/AC/35385451.c::main,1000,126756,21175,8837,96614
test/ABC266/A/WA/35327392.c,0.49,false,test/ABC268/A/AC/34732686.c::main,1000,126982,21030,8795,97039
test/ABC266/A/WA/35327392.c,0.5,false,test/ABC269/A/AC/35022629.c::main,1000,125297,21012,9073,95086
test/ABC266/A/WA/35327392.c,0.51,false,test/ABC270/A/AC/35102141.c::main,1000,127170,21261,8822,96960
test/ABC266/A/WA/35327392.c,0.52,false,test/ABC266/A/AC/34380153.c::main,1000,128843,21274,8969,98466
test/ABC266/A/WA/35327392.c,0.53,false,test/ABC265/A/AC/34214792.c::main,1000,125166,21120,9113,94803
test/ABC266/A/WA/35327392.c,0.54,false,test/ABC266/A/AC/35074537.c::main,1000,126246,21211,8768,96146
test/ABC266/A/WA/35327392.c,0.55,false,test/ABC270/A/AC/35380208.c::main,1000,125879,21396,8887,95466
test/ABC266/A/WA/35327392.c,0.56,false,test/ABC265/A/AC/34220087.c::main,1000,124479,21038,8804,94515
test/ABC266/A/WA/35327392.c,0.57,false,test/ABC266/A/AC/34366727.c::main,1000,126290,21064,8654,96418
test/ABC266/A/WA/35327392.c,0.58,false,test/ABC266/A/AC/34474672.c::main,1000,126787,21074,8796,96792
